meeting_id,venue,trackcondition,date,race_number,race_id,age,distance,class
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,1,227392,3U,2000,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,2,227393,3U,1600,CL3       
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,3,227394,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,4,227395,2,1200,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,5,227396,3U,1300,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,6,227397,3,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,7,227398,3U,1600,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,8,227399,4U,1400,~         
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
46295,Royal Randwick,Good,2017-02-25T00:00:00,9,227400,3U,1200,BM85      
